ecozone,ecoprovince,ecoregion,species,eco_cells,spp_cells,pct_range,min,mean,median,p80,p90,p95,max,std_dev
9,9.1,145,brcr,4643,4643,61,0.0112,0.0141,0.0141,0.0147,0.015,0.0151,0.0331,0.001
9,9.1,145,btnw,4643,4643,39,0.0107,0.0433,0.0419,0.0572,0.0681,0.0777,0.1986,0.0181
9,9.1,145,cawa,4643,4643,12,0.0025,0.0093,0.0068,0.0102,0.0157,0.025,0.1933,0.0102
9,9.1,145,cmwa,4643,4643,87,0.0065,0.0098,0.0091,0.0115,0.0133,0.0142,0.0191,0.0021
9,9.1,145,osfl,4643,4643,100,0.0025,0.0058,0.0051,0.0078,0.0091,0.0102,0.0123,0.0022
9,9.1,145,pigr,4643,4643,100,0.0039,0.0075,0.0061,0.0094,0.0121,0.0155,0.041,0.0038
9,9.1,145,rubl,4643,4643,100,0.0031,0.0035,0.0034,0.0037,0.004,0.0041,0.0068,3e-4
9,9.1,145,swth,4643,4643,98,0.0674,0.2324,0.2407,0.2718,0.2846,0.2951,0.3208,0.0491
9,9.1,145,wwcr,4643,4643,100,0.0462,0.1219,0.1147,0.1544,0.1768,0.1963,0.7484,0.0424
9,9.3,148,blbw,5749,3955,47,0.0096,0.0921,0.0877,0.1266,0.1455,0.1616,0.2631,0.0391
9,9.3,148,boch,5749,3955,60,0.0362,0.0619,0.0574,0.0763,0.0794,0.0843,0.0929,0.0125
9,9.3,148,brcr,5749,3955,69,0.0247,0.042,0.043,0.0486,0.0505,0.0521,0.0566,0.007
9,9.3,148,btnw,5749,3955,68,0.0107,0.0255,0.0228,0.0337,0.0411,0.0445,0.0599,0.0094
9,9.3,148,cawa,5749,3955,71,0.01,0.0365,0.0332,0.0459,0.0565,0.0664,0.1197,0.0148
9,9.3,148,cmwa,5749,3955,100,0.0384,0.2027,0.1664,0.3174,0.3639,0.4019,0.6255,0.1103
9,9.3,148,osfl,5749,3955,69,0.0023,0.0029,0.0029,0.003,0.0032,0.0034,0.0047,2e-4
9,9.3,148,pigr,5749,3955,69,0.0033,0.0039,0.0039,0.004,0.004,0.0041,0.0084,3e-4
9,9.3,148,rubl,5749,3955,69,0.0031,0.0045,0.0044,0.0051,0.0053,0.0058,0.0092,9e-4
9,9.3,148,swth,5749,3955,67,0.0506,0.1407,0.1459,0.1681,0.1826,0.1891,0.2688,0.0329
9,9.3,148,wwcr,5749,3955,100,0.0272,0.0576,0.0526,0.076,0.0885,0.0975,0.1578,0.0206
9,9.2,149,blbw,6307,5992,30,0.0074,0.04,0.0305,0.0501,0.0889,0.1168,0.2145,0.032
9,9.2,149,boch,6307,5992,45,0.0268,0.0502,0.0483,0.0573,0.0635,0.0673,0.1014,0.0091
9,9.2,149,brcr,6307,5992,95,0.0114,0.0218,0.0198,0.027,0.0346,0.0386,0.0526,0.008
9,9.2,149,btnw,6307,5992,43,0.0047,0.0266,0.0272,0.0384,0.0463,0.0514,0.076,0.0142
9,9.2,149,cawa,6307,5992,64,0.004,0.0232,0.0188,0.0286,0.0436,0.0668,0.1471,0.0181
9,9.2,149,cmwa,6307,5992,90,0.0065,0.0347,0.0166,0.0528,0.0827,0.1148,0.3462,0.0387
9,9.2,149,osfl,6307,5992,95,0.0022,0.0026,0.0025,0.0026,0.0028,0.003,0.006,3e-4
9,9.2,149,pigr,6307,5992,95,0.0037,0.004,0.0038,0.0041,0.0044,0.0046,0.0061,3e-4
9,9.2,149,rubl,6307,5992,95,0.003,0.0034,0.0033,0.0035,0.0036,0.0037,0.0247,0.001
9,9.2,149,swth,6307,5992,89,0.0278,0.0704,0.0652,0.086,0.1049,0.1233,0.1831,0.0258
9,9.2,149,wwcr,6307,5992,95,0.0212,0.0479,0.0452,0.0531,0.0633,0.0854,0.2482,0.0189
9,9.3,155,blbw,2492,1937,79,0.0138,0.0882,0.0871,0.1237,0.1369,0.15,0.2254,0.0403
9,9.3,155,boch,2492,1937,22,0.0201,0.0405,0.0409,0.0498,0.052,0.055,0.0768,0.0102
9,9.3,155,brcr,2492,1937,79,0.0152,0.0319,0.0318,0.0394,0.0423,0.0438,0.0507,0.0081
9,9.3,155,btnw,2492,1937,79,0.0055,0.0266,0.0246,0.0373,0.0431,0.0478,0.0643,0.0116
9,9.3,155,cawa,2492,1937,83,0.0067,0.0304,0.0299,0.0384,0.0486,0.0595,0.1102,0.015
9,9.3,155,cmwa,2492,1937,90,0.0142,0.0541,0.0541,0.0789,0.0877,0.0956,0.1561,0.0268
9,9.3,155,osfl,2492,1937,79,0.0019,0.0025,0.0025,0.0027,0.0028,0.0029,0.003,3e-4
9,9.3,155,pigr,2492,1937,79,0.0037,0.0038,0.0038,0.0038,0.0038,0.0039,0.0045,0
9,9.3,155,rubl,2492,1937,79,0.0029,0.0034,0.0033,0.0036,0.0037,0.0038,0.0046,2e-4
9,9.3,155,swth,2492,1937,75,0.0126,0.0702,0.071,0.099,0.1125,0.149,0.1616,0.035
9,9.3,155,wwcr,2492,1937,90,0.017,0.0311,0.0304,0.0357,0.0425,0.0461,0.0559,0.0077
10,10.2,156,blbw,133,133,100,0.0337,0.0708,0.0661,0.0937,0.1015,0.1183,0.2008,0.0286
10,10.2,156,boch,133,133,0,0.0296,0.0361,0.0345,0.04,0.0429,0.0462,0.0545,0.005
10,10.2,156,brcr,133,133,100,0.0206,0.0273,0.0258,0.0308,0.0334,0.0375,0.0425,0.0045
10,10.2,156,btnw,133,133,100,0.0074,0.0222,0.0193,0.0332,0.0369,0.0401,0.066,0.0114
10,10.2,156,cawa,133,133,100,0.0091,0.0204,0.0174,0.028,0.0375,0.0415,0.0674,0.0108
10,10.2,156,cmwa,133,133,100,0.015,0.0307,0.0277,0.0377,0.0456,0.0529,0.0772,0.0111
10,10.2,156,osfl,133,133,100,0.0023,0.0024,0.0024,0.0024,0.0024,0.0025,0.0027,1e-4
10,10.2,156,pigr,133,133,100,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0
10,10.2,156,rubl,133,133,100,0.0031,0.0032,0.0032,0.0033,0.0034,0.0035,0.0037,1e-4
10,10.2,156,swth,133,133,100,0.0304,0.0419,0.0383,0.0451,0.0535,0.0631,0.0982,0.0117
10,10.2,156,wwcr,133,133,100,0.0238,0.0297,0.0288,0.0317,0.0341,0.0379,0.0427,0.0035
11,11.1,165,blbw,1662,1538,0,0.0022,0.0032,0.0028,0.0039,0.0043,0.0049,0.0063,8e-4
11,11.1,165,boch,1662,1538,67,0.0175,0.0464,0.0465,0.0495,0.0522,0.0562,0.0673,0.0053
11,11.1,165,brcr,1662,1538,0,0.0104,0.014,0.0137,0.014,0.0164,0.0178,0.0188,0.0015
11,11.1,165,btnw,1662,1538,0,0.0018,0.0037,0.0037,0.0039,0.0043,0.0047,0.0053,4e-4
11,11.1,165,cawa,1662,1538,0,0.0022,0.0026,0.0026,0.0027,0.0028,0.0028,0.003,1e-4
11,11.1,165,cmwa,1662,1538,0,0.0068,0.0117,0.0114,0.0135,0.0143,0.0146,0.0177,0.0019
11,11.1,165,osfl,1662,1538,5,0.0043,0.006,0.006,0.0063,0.0065,0.007,0.0093,5e-4
11,11.1,165,pigr,1662,1538,67,0.0061,0.0133,0.0133,0.0161,0.0176,0.0192,0.0239,0.0034
11,11.1,165,rubl,1662,1538,43,0.0039,0.0179,0.0166,0.0226,0.0253,0.0267,0.0305,0.0047
11,11.1,165,swth,1662,1538,2,0.0303,0.1106,0.1108,0.1353,0.1535,0.1649,0.1938,0.0318
11,11.1,165,wwcr,1662,1538,55,0.0367,0.0888,0.0893,0.1019,0.107,0.1097,0.1281,0.0148
11,11.2,166,blbw,924,924,0,0.002,0.0025,0.0025,0.0026,0.0026,0.0026,0.0034,1e-4
11,11.2,166,boch,924,924,86,0.0405,0.047,0.0469,0.0478,0.0484,0.049,0.0585,0.0013
11,11.2,166,brcr,924,924,0,0.0116,0.013,0.013,0.0133,0.0137,0.0139,0.0163,6e-4
11,11.2,166,btnw,924,924,0,0.0026,0.0035,0.0037,0.0038,0.0038,0.0038,0.0045,4e-4
11,11.2,166,cawa,924,924,0,0.0019,0.0024,0.0024,0.0025,0.0027,0.0028,0.003,2e-4
11,11.2,166,cmwa,924,924,0,0.0046,0.0098,0.0103,0.0131,0.0141,0.0146,0.0186,0.0036
11,11.2,166,osfl,924,924,0,0.0027,0.0049,0.0049,0.006,0.0062,0.0063,0.0071,0.001
11,11.2,166,pigr,924,924,86,0.0098,0.0215,0.0143,0.0174,0.0402,0.054,0.2103,0.023
11,11.2,166,rubl,924,924,50,0.0051,0.0127,0.0126,0.017,0.0183,0.0202,0.0289,0.0048
11,11.2,166,swth,924,924,56,0.0868,0.1482,0.1532,0.1724,0.1791,0.1846,0.2037,0.026
11,11.2,166,wwcr,924,924,5,0.0623,0.0846,0.0869,0.0924,0.0952,0.099,0.1287,0.0105
11,11.2,167,blbw,372,372,0,0.0014,0.0023,0.0024,0.0025,0.0025,0.0025,0.0026,3e-4
11,11.2,167,boch,372,372,100,0.0411,0.0462,0.0463,0.047,0.0472,0.0476,0.0507,0.0011
11,11.2,167,brcr,372,372,0,0.0116,0.012,0.012,0.012,0.0122,0.0124,0.0128,2e-4
11,11.2,167,btnw,372,372,0,0.0024,0.0027,0.0027,0.0027,0.0028,0.0029,0.0036,1e-4
11,11.2,167,cawa,372,372,0,0.0019,0.002,0.0019,0.002,0.0021,0.0022,0.0025,1e-4
11,11.2,167,cmwa,372,372,0,0.0041,0.0051,0.0049,0.0053,0.0058,0.0063,0.0103,7e-4
11,11.2,167,osfl,372,372,0,0.0027,0.0047,0.0052,0.0055,0.0056,0.0057,0.0059,0.001
11,11.2,167,pigr,372,372,100,0.009,0.0233,0.0124,0.0344,0.0507,0.0568,0.1842,0.0229
11,11.2,167,rubl,372,372,21,0.0049,0.0073,0.0072,0.008,0.0085,0.0092,0.0164,0.0012
11,11.2,167,swth,372,372,43,0.0905,0.1285,0.1228,0.1299,0.1626,0.1796,0.1983,0.0192
11,11.2,167,wwcr,372,372,0,0.0623,0.0691,0.0687,0.0708,0.0729,0.0753,0.09,0.0037
11,11.3,168,blbw,2462,2462,0,0.0022,0.0033,0.0028,0.0041,0.0052,0.0058,0.0069,0.0011
11,11.3,168,boch,2462,2462,100,0.0339,0.0505,0.0487,0.0543,0.0615,0.0646,0.078,0.0064
11,11.3,168,brcr,2462,2462,0,0.0123,0.0145,0.0139,0.0155,0.0172,0.0179,0.019,0.0015
11,11.3,168,btnw,2462,2462,0,0.0029,0.004,0.0038,0.0044,0.0049,0.0052,0.0062,5e-4
11,11.3,168,cawa,2462,2462,0,0.0021,0.0026,0.0027,0.0028,0.0028,0.0029,0.0031,2e-4
11,11.3,168,cmwa,2462,2462,0,0.006,0.0118,0.0112,0.0133,0.0142,0.0148,0.0208,0.0017
11,11.3,168,osfl,2462,2462,83,0.0025,0.0066,0.0061,0.0082,0.0086,0.009,0.0122,0.0014
11,11.3,168,pigr,2462,2462,100,0.0065,0.0145,0.0148,0.0163,0.017,0.0177,0.0278,0.0023
11,11.3,168,rubl,2462,2462,100,0.0086,0.0203,0.0208,0.0232,0.0242,0.025,0.038,0.0034
11,11.3,168,swth,2462,2462,83,0.039,0.1422,0.1321,0.1893,0.2207,0.2509,0.3198,0.0547
11,11.3,168,wwcr,2462,2462,83,0.0622,0.1041,0.0964,0.1183,0.1409,0.1503,0.1757,0.0206
11,11.3,169,blbw,1285,1285,0,0.0016,0.0026,0.0025,0.0026,0.0029,0.0034,0.0043,3e-4
11,11.3,169,boch,1285,1285,100,0.0419,0.0492,0.0488,0.0504,0.0512,0.0526,0.0651,0.0022
11,11.3,169,brcr,1285,1285,0,0.0125,0.014,0.0138,0.014,0.015,0.0174,0.0187,0.0012
11,11.3,169,btnw,1285,1285,0,0.0031,0.0038,0.0037,0.0038,0.0041,0.0047,0.0054,3e-4
11,11.3,169,cawa,1285,1285,0,0.0022,0.0025,0.0025,0.0027,0.0028,0.0028,0.003,2e-4
11,11.3,169,cmwa,1285,1285,0,0.0052,0.0116,0.0115,0.0136,0.0144,0.0148,0.0163,0.0021
11,11.3,169,osfl,1285,1285,42,0.0038,0.0054,0.0056,0.0058,0.0059,0.006,0.0064,5e-4
11,11.3,169,pigr,1285,1285,100,0.0106,0.0157,0.0156,0.0173,0.0184,0.0192,0.0302,0.0021
11,11.3,169,rubl,1285,1285,100,0.0071,0.0204,0.0224,0.0244,0.0256,0.0266,0.03,0.0053
11,11.3,169,swth,1285,1285,36,0.0664,0.1423,0.1475,0.1715,0.1802,0.1848,0.2114,0.031
11,11.3,169,wwcr,1285,1285,29,0.0724,0.1009,0.0996,0.1077,0.1141,0.1185,0.1921,0.0106
11,11.4,170,blbw,5444,5444,0,0.0023,0.0052,0.0055,0.0065,0.0068,0.0069,0.0077,0.0014
11,11.4,170,boch,5444,5444,100,0.0146,0.0449,0.0469,0.0541,0.0599,0.0642,0.0862,0.0126
11,11.4,170,brcr,5444,5444,0,0.0096,0.016,0.0163,0.0179,0.0185,0.0189,0.0212,0.002
11,11.4,170,btnw,5444,5444,0,0.0027,0.0048,0.0047,0.0054,0.0059,0.0064,0.014,0.0011
11,11.4,170,cawa,5444,5444,0,0.002,0.0027,0.0027,0.0028,0.0029,0.0029,0.0031,1e-4
11,11.4,170,cmwa,5444,5444,0,0.0064,0.01,0.0102,0.011,0.0114,0.0121,0.0158,0.0013
11,11.4,170,osfl,5444,5444,99,0.003,0.0066,0.0064,0.0079,0.0084,0.0087,0.0128,0.0014
11,11.4,170,pigr,5444,5444,100,0.0078,0.0128,0.0122,0.0148,0.0163,0.0174,0.0264,0.0025
11,11.4,170,rubl,5444,5444,100,0.0066,0.0184,0.0185,0.0231,0.0241,0.0248,0.0409,0.0048
11,11.4,170,swth,5444,5444,65,0.0361,0.0935,0.0822,0.124,0.1512,0.1835,0.3093,0.0439
11,11.4,170,wwcr,5444,5444,100,0.0365,0.0804,0.079,0.0998,0.1139,0.122,0.5093,0.0243
11,11.4,171,blbw,4541,4541,0,0.0024,0.0061,0.0064,0.0069,0.0071,0.0073,0.0097,0.001
11,11.4,171,boch,4541,4541,100,0.0156,0.0561,0.0535,0.0731,0.0835,0.0939,0.1484,0.0213
11,11.4,171,brcr,4541,4541,0,0.0095,0.0162,0.0161,0.0184,0.0192,0.0202,0.0328,0.0029
11,11.4,171,btnw,4541,4541,0,0.0032,0.0057,0.0056,0.0063,0.0069,0.008,0.0151,0.0013
11,11.4,171,cawa,4541,4541,0,0.0024,0.0028,0.0028,0.0029,0.003,0.003,0.0047,2e-4
11,11.4,171,cmwa,4541,4541,0,0.0064,0.0101,0.0103,0.0111,0.0114,0.0127,0.0205,0.0016
11,11.4,171,osfl,4541,4541,100,0.003,0.0077,0.0081,0.0091,0.0099,0.0106,0.0138,0.002
11,11.4,171,pigr,4541,4541,100,0.0073,0.0131,0.0127,0.0154,0.0165,0.0174,0.0309,0.0027
11,11.4,171,rubl,4541,4541,100,0.0065,0.0171,0.0176,0.0204,0.0222,0.0241,0.0454,0.0045
11,11.4,171,swth,4541,4541,100,0.0376,0.1184,0.1006,0.1562,0.2117,0.2454,0.3584,0.0596
11,11.4,171,wwcr,4541,4541,100,0.0322,0.0951,0.0951,0.1263,0.1403,0.1523,0.223,0.0351
12,12.4,172,blbw,2420,2419,0,0.0015,0.0029,0.0026,0.0035,0.0046,0.0047,0.0068,8e-4
12,12.4,172,boch,2420,2419,100,0.0395,0.0553,0.0525,0.0611,0.0674,0.0756,0.097,0.0092
12,12.4,172,brcr,2420,2419,29,0.011,0.0129,0.0127,0.0133,0.0138,0.015,0.0189,0.0011
12,12.4,172,btnw,2420,2419,0,0.0025,0.0035,0.0035,0.004,0.0042,0.0045,0.0061,6e-4
12,12.4,172,cawa,2420,2419,0,0.0018,0.0026,0.0026,0.0028,0.0029,0.0029,0.0056,3e-4
12,12.4,172,cmwa,2420,2419,0,0.007,0.0113,0.0108,0.0128,0.0134,0.014,0.0521,0.0021
12,12.4,172,osfl,2420,2419,100,0.0047,0.0089,0.0088,0.0098,0.0107,0.012,0.0193,0.0017
12,12.4,172,pigr,2420,2419,100,0.0057,0.0137,0.0143,0.0162,0.0173,0.0181,0.0297,0.0031
12,12.4,172,rubl,2420,2419,100,0.0069,0.0221,0.022,0.025,0.0266,0.0282,0.0411,0.0039
12,12.4,172,swth,2420,2419,100,0.074,0.2443,0.258,0.2829,0.2934,0.3022,0.3379,0.0479
12,12.4,172,wwcr,2420,2419,100,0.0475,0.1163,0.1109,0.1265,0.1398,0.1599,0.9852,0.0395
12,12.1,173,blbw,1531,1531,0,0.0021,0.0038,0.0027,0.0058,0.0066,0.0071,0.0343,0.0021
12,12.1,173,boch,1531,1531,100,0.0179,0.0564,0.0464,0.0894,0.0995,0.1108,0.2413,0.0333
12,12.1,173,brcr,1531,1531,100,0.0092,0.0128,0.0123,0.0144,0.0159,0.0177,0.024,0.0025
12,12.1,173,btnw,1531,1531,0,0.0023,0.0066,0.0044,0.0079,0.0107,0.0168,0.0886,0.0067
12,12.1,173,cawa,1531,1531,0,0.0023,0.0028,0.0026,0.0029,0.0037,0.004,0.0067,6e-4
12,12.1,173,cmwa,1531,1531,0,0.006,0.0089,0.0079,0.0115,0.0135,0.0148,0.021,0.003
12,12.1,173,osfl,1531,1531,100,0.0037,0.0079,0.0079,0.0096,0.0103,0.0108,0.014,0.0018
12,12.1,173,pigr,1531,1531,100,0.0038,0.0152,0.0151,0.0182,0.02,0.0228,0.0616,0.0051
12,12.1,173,rubl,1531,1531,100,0.0033,0.0099,0.0094,0.0149,0.0164,0.0173,0.023,0.0047
12,12.1,173,swth,1531,1531,9,0.0272,0.149,0.1519,0.2296,0.2632,0.2822,0.3922,0.0835
12,12.1,173,wwcr,1531,1531,100,0.0399,0.0986,0.1,0.1279,0.1395,0.149,0.1886,0.032
12,12.2,174,blbw,1427,1427,0,0.0024,0.0051,0.0048,0.0058,0.0062,0.0067,0.0088,9e-4
12,12.2,174,boch,1427,1427,100,0.0247,0.084,0.0841,0.0945,0.0996,0.1035,0.2194,0.0145
12,12.2,174,brcr,1427,1427,100,0.0097,0.0145,0.0136,0.0165,0.0181,0.0196,0.0255,0.0026
12,12.2,174,btnw,1427,1427,0,0.0024,0.0052,0.0042,0.0069,0.008,0.0087,0.0283,0.0022
12,12.2,174,cawa,1427,1427,0,0.0021,0.0028,0.0028,0.003,0.0032,0.0034,0.004,3e-4
12,12.2,174,cmwa,1427,1427,0,0.0068,0.0111,0.0109,0.0125,0.0134,0.014,0.0228,0.0017
12,12.2,174,osfl,1427,1427,100,0.0056,0.0084,0.0086,0.0094,0.0099,0.0105,0.0151,0.0013
12,12.2,174,pigr,1427,1427,100,0.0097,0.0143,0.0146,0.0158,0.0164,0.0178,0.0298,0.0023
12,12.2,174,rubl,1427,1427,100,0.0039,0.0106,0.0094,0.0161,0.0179,0.0201,0.0327,0.0057
12,12.2,174,swth,1427,1427,98,0.1063,0.2772,0.284,0.3132,0.3327,0.3606,0.4674,0.0533
12,12.2,174,wwcr,1427,1427,100,0.0667,0.1128,0.1123,0.1234,0.1289,0.1386,0.4822,0.0227
12,12.2,175,blbw,1684,1684,0,0.0018,0.0034,0.0029,0.0045,0.0048,0.0051,0.0068,0.0011
12,12.2,175,boch,1684,1684,100,0.0435,0.0763,0.0763,0.0953,0.099,0.1024,0.1212,0.0178
12,12.2,175,brcr,1684,1684,14,0.011,0.0133,0.0124,0.0139,0.0164,0.0188,0.0238,0.0023
12,12.2,175,btnw,1684,1684,0,0.0024,0.0034,0.003,0.004,0.0043,0.005,0.0102,0.001
12,12.2,175,cawa,1684,1684,0,0.0019,0.0025,0.0024,0.0028,0.0029,0.003,0.0054,4e-4
12,12.2,175,cmwa,1684,1684,0,0.0068,0.0111,0.0104,0.0127,0.0142,0.0156,0.0463,0.0023
12,12.2,175,osfl,1684,1684,100,0.0063,0.0102,0.0098,0.0119,0.0132,0.0142,0.0276,0.0022
12,12.2,175,pigr,1684,1684,100,0.0057,0.0124,0.0132,0.0152,0.0159,0.0165,0.0275,0.0034
12,12.2,175,rubl,1684,1684,100,0.004,0.015,0.0155,0.0217,0.0232,0.0246,0.0358,0.0067
12,12.2,175,swth,1684,1684,100,0.1415,0.289,0.2898,0.3145,0.3255,0.3354,0.3783,0.03
12,12.2,175,wwcr,1684,1684,100,0.0757,0.1282,0.1243,0.1454,0.1623,0.1767,0.3624,0.0287
12,12.2,176,blbw,3588,3588,0,0.0016,0.0044,0.004,0.006,0.0072,0.0081,0.0104,0.0018
12,12.2,176,boch,3588,3588,100,0.0265,0.074,0.074,0.0879,0.0944,0.0984,0.1718,0.0172
12,12.2,176,brcr,3588,3588,0,0.0117,0.0169,0.0154,0.0202,0.0234,0.0262,0.0388,0.0046
12,12.2,176,btnw,3588,3588,0,0.0026,0.0048,0.0043,0.0061,0.0073,0.0081,0.018,0.0018
12,12.2,176,cawa,3588,3588,0,0.0019,0.003,0.0029,0.0034,0.004,0.0043,0.0078,6e-4
12,12.2,176,cmwa,3588,3588,0,0.008,0.0133,0.0133,0.0149,0.0158,0.0166,0.0322,0.0022
12,12.2,176,osfl,3588,3588,100,0.006,0.0083,0.0081,0.0088,0.0094,0.0102,0.0164,0.0011
12,12.2,176,pigr,3588,3588,100,0.0054,0.0136,0.0144,0.0165,0.0172,0.0178,0.0352,0.0034
12,12.2,176,rubl,3588,3588,100,0.0036,0.0186,0.021,0.0237,0.025,0.0264,0.0457,0.007
12,12.2,176,swth,3588,3588,100,0.0744,0.2426,0.2494,0.2922,0.3129,0.3281,0.3991,0.0574
12,12.2,176,wwcr,3588,3588,100,0.0652,0.1236,0.1214,0.1397,0.1525,0.1631,0.6407,0.0266
12,12.2,177,blbw,2242,2242,0,0.0026,0.0054,0.0054,0.006,0.0063,0.0066,0.0085,7e-4
12,12.2,177,boch,2242,2242,100,0.0484,0.0878,0.0898,0.0999,0.1027,0.1051,0.1595,0.0135
12,12.2,177,brcr,2242,2242,53,0.0115,0.0168,0.0169,0.019,0.0202,0.021,0.0274,0.0025
12,12.2,177,btnw,2242,2242,0,0.0023,0.006,0.0056,0.0079,0.0086,0.0092,0.0125,0.0018
12,12.2,177,cawa,2242,2242,0,0.0021,0.003,0.003,0.0033,0.0036,0.0037,0.0044,4e-4
12,12.2,177,cmwa,2242,2242,0,0.0076,0.0125,0.0123,0.0139,0.0146,0.0151,0.025,0.0016
12,12.2,177,osfl,2242,2242,100,0.006,0.0074,0.0072,0.0079,0.0084,0.0088,0.0186,0.001
12,12.2,177,pigr,2242,2242,100,0.0064,0.0145,0.015,0.016,0.0166,0.0177,0.0391,0.0026
12,12.2,177,rubl,2242,2242,100,0.0024,0.0052,0.0044,0.0059,0.007,0.0086,0.0253,0.0024
12,12.2,177,swth,2242,2242,100,0.1434,0.3145,0.3165,0.3462,0.3592,0.369,0.4337,0.0368
12,12.2,177,wwcr,2242,2242,100,0.0543,0.0949,0.0952,0.104,0.1095,0.1145,0.3193,0.0151
12,12.2,178,blbw,2222,2222,0,0.0018,0.0058,0.0055,0.0069,0.0077,0.0081,0.0092,0.0013
12,12.2,178,boch,2222,2222,100,0.0376,0.0821,0.0825,0.0913,0.0955,0.0993,0.1522,0.0118
12,12.2,178,brcr,2222,2222,0,0.0116,0.0162,0.0161,0.0189,0.0205,0.0217,0.0263,0.003
12,12.2,178,btnw,2222,2222,0,0.0027,0.0055,0.0052,0.0068,0.0075,0.0081,0.0124,0.0015
12,12.2,178,cawa,2222,2222,0,0.0022,0.0031,0.0029,0.0035,0.004,0.0042,0.0049,5e-4
12,12.2,178,cmwa,2222,2222,0,0.0073,0.0118,0.0115,0.0136,0.0143,0.0149,0.0288,0.002
12,12.2,178,osfl,2222,2222,100,0.0057,0.0084,0.0081,0.0092,0.0097,0.0104,0.0137,0.001
12,12.2,178,pigr,2222,2222,100,0.007,0.0131,0.0124,0.0153,0.0166,0.0185,0.0419,0.0031
12,12.2,178,rubl,2222,2222,100,0.0041,0.0139,0.0108,0.0206,0.0253,0.0307,0.0527,0.0085
12,12.2,178,swth,2222,2222,100,0.086,0.2633,0.2671,0.3437,0.3697,0.3909,0.4563,0.0844
12,12.2,178,wwcr,2222,2222,100,0.0748,0.1089,0.1068,0.1165,0.1255,0.1345,0.3057,0.014
12,12.3,179,blbw,1560,1560,0,0.0023,0.0054,0.0056,0.0064,0.0073,0.008,0.0102,0.0015
12,12.3,179,boch,1560,1560,100,0.0351,0.0783,0.0724,0.0991,0.1159,0.1383,0.2973,0.0315
12,12.3,179,brcr,1560,1560,100,0.0098,0.0145,0.0141,0.0163,0.0182,0.0198,0.0293,0.0028
12,12.3,179,btnw,1560,1560,0,0.0031,0.0103,0.0076,0.0137,0.02,0.0257,0.0611,0.0073
12,12.3,179,cawa,1560,1560,0,0.0023,0.0034,0.0034,0.0037,0.0039,0.0041,0.0061,5e-4
12,12.3,179,cmwa,1560,1560,0,0.0053,0.0125,0.0116,0.0144,0.0172,0.0217,0.1408,0.0066
12,12.3,179,osfl,1560,1560,100,0.0044,0.0087,0.0076,0.0113,0.0129,0.0142,0.0213,0.0029
12,12.3,179,pigr,1560,1560,100,0.005,0.0167,0.0156,0.0203,0.0233,0.0264,0.0831,0.0062
12,12.3,179,rubl,1560,1560,100,0.0023,0.0043,0.0041,0.0043,0.0049,0.0055,0.0248,0.0011
12,12.3,179,swth,1560,1560,47,0.1091,0.2626,0.2529,0.3171,0.3508,0.3767,0.4793,0.0624
12,12.3,179,wwcr,1560,1560,100,0.0351,0.0794,0.0761,0.1008,0.1154,0.1361,0.2376,0.0289
12,12.3,180,blbw,6605,6605,0,0.0026,0.0067,0.0067,0.0079,0.0082,0.0084,0.0097,0.0011
12,12.3,180,boch,6605,6605,100,0.0309,0.0857,0.0838,0.1077,0.1223,0.1347,0.2024,0.0271
12,12.3,180,brcr,6605,6605,21,0.0101,0.0159,0.0159,0.0181,0.0195,0.0204,0.026,0.0027
12,12.3,180,btnw,6605,6605,0,0.0033,0.0086,0.0082,0.0104,0.0117,0.013,0.0277,0.0025
12,12.3,180,cawa,6605,6605,0,0.0023,0.0031,0.003,0.0033,0.0035,0.0036,0.0145,3e-4
12,12.3,180,cmwa,6605,6605,0,0.0053,0.0123,0.0118,0.0138,0.0155,0.017,0.0919,0.0035
12,12.3,180,osfl,6605,6605,100,0.004,0.0079,0.0074,0.0088,0.0097,0.0109,0.0194,0.0015
12,12.3,180,pigr,6605,6605,100,0.0055,0.0141,0.0142,0.016,0.0171,0.0187,0.0435,0.0029
12,12.3,180,rubl,6605,6605,100,0.0021,0.0042,0.0041,0.0043,0.0046,0.0053,0.0117,5e-4
12,12.3,180,swth,6605,6605,99,0.1609,0.2567,0.2452,0.3072,0.3403,0.3651,0.4882,0.0571
12,12.3,180,wwcr,6605,6605,100,0.039,0.0829,0.0826,0.0959,0.1031,0.1088,0.1727,0.0159
12,12.2,181,blbw,2148,2148,0,0.0022,0.0047,0.0048,0.0058,0.0063,0.0069,0.0082,0.0013
12,12.2,181,boch,2148,2148,100,0.0608,0.0893,0.0923,0.0967,0.0985,0.0998,0.1224,0.0091
12,12.2,181,brcr,2148,2148,0,0.0121,0.0157,0.0156,0.0178,0.0187,0.0195,0.022,0.0022
12,12.2,181,btnw,2148,2148,0,0.0029,0.0055,0.0047,0.0074,0.0083,0.0088,0.0135,0.0019
12,12.2,181,cawa,2148,2148,0,0.0025,0.003,0.0029,0.0032,0.0033,0.0034,0.0048,2e-4
12,12.2,181,cmwa,2148,2148,0,0.0089,0.012,0.0117,0.013,0.0139,0.0149,0.0205,0.0015
12,12.2,181,osfl,2148,2148,100,0.006,0.0084,0.0083,0.0092,0.0099,0.0103,0.0118,0.001
